date,value,id
2015-07-23,136,2
2015-07-24,163,2
2015-07-25,160,2
2015-07-26,136,2
2015-07-27,117,2
2015-07-28,133,2
2015-07-29,129,2
2015-07-30,126,2
2015-07-31,146,2
2015-08-01,152,2
2015-08-02,155,2
2015-08-03,84,2
2015-08-04,108,2
2015-08-05,112,2
2015-08-06,114,2
2015-08-07,125,2
2015-08-08,116,2
2015-08-09,142,2
2015-08-10,99,2
2015-08-11,124,2
2015-08-12,103,2
2015-08-13,120,2
2015-08-14,129,2
2015-08-15,122,2
2015-08-16,134,2
2015-08-17,101,2
2015-08-18,109,2
2015-08-19,96,2
2015-08-20,109,2
2015-08-21,126,2
2015-08-22,125,2
2015-08-23,129,2
2015-08-24,105,2
2015-08-25,110,2
2015-08-26,127,2
2015-08-27,121,2
2015-08-28,132,2
2015-08-29,129,2
2015-08-30,141,2
2015-08-31,84,2
2015-09-01,106,2
2015-09-02,90,2
2015-09-03,113,2
2015-09-04,104,2
2015-09-05,131,2
2015-09-06,150,2
2015-09-07,85,2
2015-09-08,91,2
2015-09-09,98,2
2015-09-10,117,2
2015-09-11,120,2
2015-09-12,125,2
2015-09-13,130,2
2015-09-14,85,2
2015-09-15,108,2
2015-09-16,119,2
2015-09-17,121,2
2015-09-18,99,2
2015-09-19,106,2
2015-09-20,136,2
2015-09-21,85,2
2015-09-22,114,2
2015-09-23,113,2
2015-09-24,122,2
2015-09-25,125,2
2015-09-26,131,2
2015-09-27,135,2
2015-09-28,86,2
2015-09-29,95,2
2015-09-30,112,2
2015-10-01,129,2
2015-10-02,110,2
2015-10-03,105,2
2015-10-04,112,2
2015-10-05,92,2
2015-10-06,101,2
2015-10-07,105,2
2015-10-08,99,2
2015-10-09,116,2
2015-10-10,133,2
2015-10-11,151,2
2015-10-12,94,2
2015-10-13,95,2
2015-10-14,105,2
2015-10-15,108,2
2015-10-16,94,2
2015-10-17,134,2
2015-10-18,129,2
2015-10-19,84,2
2015-10-20,94,2
2015-10-21,96,2
2015-10-22,101,2
2015-10-23,119,2
2015-10-24,124,2
2015-10-25,134,2
2015-10-26,106,2
2015-10-27,116,2
2015-10-28,107,2
2015-10-29,108,2
2015-10-30,111,2
2015-10-31,106,2
2015-11-01,146,2
2015-11-02,109,2
2015-11-03,97,2
2015-11-04,100,2
2015-11-05,96,2
2015-11-06,122,2
2015-11-07,128,2
2015-11-08,130,2
2015-11-09,92,2
2015-11-10,110,2
2015-11-11,95,2
2015-11-12,94,2
2015-11-13,125,2
2015-11-14,146,2
2015-11-15,133,2
2015-11-16,91,2
2015-11-17,103,2
2015-11-18,102,2
2015-11-19,112,2
2015-11-20,116,2
2015-11-21,128,2
2015-11-22,148,2
2015-11-23,84,2
2015-11-24,101,2
2015-11-25,98,2
2015-11-26,128,2
2015-11-27,133,2
2015-11-28,136,2
2015-11-29,132,2
2015-11-30,96,2
2015-12-01,80,2
2015-12-02,84,2
2015-12-03,80,2
2015-12-04,74,2
2015-12-05,103,2
2015-12-06,91,2
2015-12-07,75,2
2015-12-08,77,2
2015-12-09,73,2
2015-12-10,90,2
2015-12-11,91,2
2015-12-12,103,2
2015-12-13,85,2
2015-12-14,70,2
2015-12-15,68,2
2015-12-16,78,2
2015-12-17,64,2
2015-12-18,94,2
2015-12-19,80,2
2015-12-20,92,2
2015-12-21,82,2
2015-12-22,90,2
2015-12-23,76,2
2015-12-24,72,2
2015-12-25,80,2
2015-12-26,91,2
2015-12-27,96,2
2015-12-28,60,2
2015-12-29,78,2
2015-12-30,84,2
2015-12-31,67,2
2016-01-01,85,2
2016-01-02,83,2
2016-01-03,97,2
2016-01-04,53,2
2016-01-05,71,2
2016-01-06,69,2
2016-01-07,80,2
2016-01-08,92,2
2016-01-09,91,2
2016-01-10,92,2
2016-01-11,65,2
2016-01-12,66,2
2016-01-13,76,2
2016-01-14,83,2
2016-01-15,91,2
2016-01-16,100,2
2016-01-17,107,2
2016-01-18,63,2
2016-01-19,68,2
2016-01-20,68,2
2016-01-21,90,2
2016-01-22,82,2
2016-01-23,95,2
2016-01-24,95,2
2016-01-25,71,2
2016-01-26,69,2
2016-01-27,70,2
2016-01-28,77,2
2016-01-29,74,2
2016-01-30,87,2
2016-01-31,91,2
2016-02-01,75,2
2016-02-02,80,2
2016-02-03,87,2
2016-02-04,97,2
2016-02-05,90,2
2016-02-06,112,2
2016-02-07,102,2
2016-02-08,70,2
2016-02-09,84,2
2016-02-10,73,2
2016-02-11,76,2
2016-02-12,104,2
2016-02-13,112,2
2016-02-14,105,2
2016-02-15,67,2
2016-02-16,75,2
2016-02-17,92,2
2016-02-18,104,2
2016-02-19,90,2
2016-02-20,89,2
2016-02-21,124,2
2016-02-22,70,2
2016-02-23,70,2
2016-02-24,95,2
2016-02-25,88,2
2016-02-26,74,2
2016-02-27,96,2
2016-02-28,107,2
2016-02-29,70,2
2016-03-01,110,2
2016-03-02,94,2
2016-03-03,113,2
2016-03-04,97,2
2016-03-05,133,2
2016-03-06,124,2
2016-03-07,86,2
2016-03-08,90,2
2016-03-09,91,2
2016-03-10,116,2
2016-03-11,98,2
2016-03-12,124,2
2016-03-13,126,2
2016-03-14,70,2
2016-03-15,100,2
2016-03-16,94,2
2016-03-17,118,2
2016-03-18,109,2
2016-03-19,139,2
2016-03-20,131,2
2016-03-21,84,2
2016-03-22,90,2
2016-03-23,103,2
2016-03-24,113,2
2016-03-25,109,2
2016-03-26,117,2
2016-03-27,129,2
2016-03-28,87,2
2016-03-29,83,2
2016-03-30,83,2
2016-03-31,103,2
2016-04-01,139,2
2016-04-02,121,2
2016-04-03,147,2
2016-04-04,81,2
2016-04-05,124,2
2016-04-06,125,2
2016-04-07,108,2
2016-04-08,116,2
2016-04-09,134,2
2016-04-10,132,2
2016-04-11,99,2
2016-04-12,116,2
2016-04-13,108,2
2016-04-14,137,2
2016-04-15,118,2
2016-04-16,141,2
2016-04-17,154,2
2016-04-18,113,2
2016-04-19,102,2
2016-04-20,112,2
2016-04-21,130,2
2016-04-22,139,2
2016-04-23,132,2
2016-04-24,142,2
2016-04-25,120,2
2016-04-26,113,2
2016-04-27,120,2
2016-04-28,121,2
2016-04-29,120,2
2016-04-30,139,2
2016-05-01,138,2
2016-05-02,88,2
2016-05-03,114,2
2016-05-04,145,2
2016-05-05,123,2
2016-05-06,168,2
2016-05-07,153,2
2016-05-08,155,2
2016-05-09,107,2
2016-05-10,120,2
2016-05-11,130,2
2016-05-12,142,2
2016-05-13,132,2
2016-05-14,159,2
2016-05-15,151,2
2016-05-16,107,2
2016-05-17,107,2
2016-05-18,111,2
2016-05-19,112,2
2016-05-20,151,2
2016-05-21,155,2
2016-05-22,139,2
2016-05-23,112,2
2016-05-24,101,2
2016-05-25,108,2
2016-05-26,141,2
2016-05-27,132,2
2016-05-28,156,2
2016-05-29,177,2
2016-05-30,106,2
2016-05-31,124,2
2016-06-01,150,2
2016-06-02,121,2
2016-06-03,144,2
2016-06-04,145,2
2016-06-05,174,2
2016-06-06,108,2
2016-06-07,144,2
2016-06-08,119,2
2016-06-09,152,2
2016-06-10,146,2
2016-06-11,187,2
2016-06-12,126,2
2016-06-13,106,2
2016-06-14,130,2
2016-06-15,115,2
2016-06-16,140,2
2016-06-17,147,2
2016-06-18,135,2
2016-06-19,170,2
2016-06-20,102,2
2016-06-21,145,2
2016-06-22,154,2
2016-06-23,129,2
2016-06-24,165,2
2016-06-25,157,2
2016-06-26,174,2
2016-06-27,117,2
2016-06-28,128,2
2016-06-29,139,2
2016-06-30,133,2
2016-07-01,150,2
2016-07-02,182,2
2016-07-03,189,2
2016-07-04,115,2
2016-07-05,115,2
2016-07-06,158,2
2016-07-07,150,2
2016-07-08,157,2
2016-07-09,161,2
2016-07-10,179,2
2016-07-11,96,2
2016-07-12,127,2
2016-07-13,132,2
2016-07-14,145,2
2016-07-15,140,2
2016-07-16,172,2
2016-07-17,169,2
2016-07-18,140,2
2016-07-19,131,2
2016-07-20,154,2
2016-07-21,144,2
2016-07-22,162,2
2016-07-23,165,2
2016-07-24,204,2
2016-07-25,108,2
2016-07-26,135,2
2016-07-27,153,2
2016-07-28,172,2
2016-07-29,179,2
2016-07-30,169,2
2016-07-31,180,2
2016-08-01,110,2
2016-08-02,136,2
2016-08-03,142,2
2016-08-04,124,2
2016-08-05,137,2
2016-08-06,178,2
2016-08-07,148,2
2016-08-08,111,2
2016-08-09,132,2
2016-08-10,116,2
2016-08-11,144,2
2016-08-12,154,2
2016-08-13,149,2
2016-08-14,168,2
2016-08-15,121,2
2016-08-16,121,2
2016-08-17,135,2
2016-08-18,125,2
2016-08-19,146,2
2016-08-20,139,2
2016-08-21,154,2
2016-08-22,99,2
2016-08-23,127,2
2016-08-24,141,2
2016-08-25,136,2
2016-08-26,149,2
2016-08-27,135,2
2016-08-28,171,2
2016-08-29,95,2
2016-08-30,136,2
2016-08-31,132,2
2016-09-01,105,2
2016-09-02,131,2
2016-09-03,116,2
2016-09-04,159,2
2016-09-05,93,2
2016-09-06,104,2
2016-09-07,105,2
2016-09-08,120,2
2016-09-09,119,2
2016-09-10,133,2
2016-09-11,145,2
2016-09-12,97,2
2016-09-13,130,2
2016-09-14,97,2
2016-09-15,129,2
2016-09-16,115,2
2016-09-17,140,2
2016-09-18,142,2
2016-09-19,103,2
2016-09-20,104,2
2016-09-21,103,2
2016-09-22,106,2
2016-09-23,122,2
2016-09-24,165,2
2016-09-25,167,2
2016-09-26,76,2
2016-09-27,113,2
2016-09-28,136,2
2016-09-29,133,2
2016-09-30,118,2
2016-10-01,138,2
2016-10-02,131,2
2016-10-03,100,2
2016-10-04,92,2
2016-10-05,103,2
2016-10-06,123,2
2016-10-07,112,2
2016-10-08,124,2
2016-10-09,133,2
2016-10-10,83,2
2016-10-11,97,2
2016-10-12,99,2
2016-10-13,91,2
2016-10-14,110,2
2016-10-15,146,2
2016-10-16,115,2
2016-10-17,92,2
2016-10-18,89,2
2016-10-19,79,2
2016-10-20,108,2
2016-10-21,133,2
2016-10-22,121,2
2016-10-23,138,2
2016-10-24,83,2
2016-10-25,103,2
2016-10-26,103,2
2016-10-27,118,2
2016-10-28,144,2
2016-10-29,136,2
2016-10-30,120,2
2016-10-31,102,2
2016-11-01,124,2
2016-11-02,120,2
2016-11-03,123,2
2016-11-04,132,2
2016-11-05,131,2
2016-11-06,127,2
2016-11-07,89,2
2016-11-08,110,2
2016-11-09,129,2
2016-11-10,125,2
2016-11-11,144,2
2016-11-12,142,2
2016-11-13,127,2
2016-11-14,102,2
2016-11-15,90,2
2016-11-16,126,2
2016-11-17,122,2
2016-11-18,136,2
2016-11-19,123,2
2016-11-20,153,2
2016-11-21,96,2
2016-11-22,118,2
2016-11-23,108,2
2016-11-24,104,2
2016-11-25,120,2
2016-11-26,130,2
2016-11-27,133,2
2016-11-28,122,2
2016-11-29,121,2
2016-11-30,124,2
2016-12-01,85,2
2016-12-02,96,2
2016-12-03,81,2
2016-12-04,104,2
2016-12-05,66,2
2016-12-06,84,2
2016-12-07,76,2
2016-12-08,95,2
2016-12-09,97,2
2016-12-10,87,2
2016-12-11,104,2
2016-12-12,66,2
2016-12-13,75,2
2016-12-14,99,2
2016-12-15,91,2
2016-12-16,104,2
2016-12-17,82,2
2016-12-18,89,2
2016-12-19,81,2
2016-12-20,91,2
2016-12-21,83,2
2016-12-22,87,2
2016-12-23,92,2
2016-12-24,88,2
2016-12-25,98,2
2016-12-26,62,2
2016-12-27,68,2
2016-12-28,94,2
2016-12-29,97,2
2016-12-30,91,2
2016-12-31,109,2
2017-01-01,107,2
2017-01-02,73,2
2017-01-03,75,2
2017-01-04,71,2
2017-01-05,89,2
2017-01-06,81,2
2017-01-07,82,2
2017-01-08,85,2
2017-01-09,66,2
2017-01-10,85,2
2017-01-11,86,2
2017-01-12,66,2
2017-01-13,109,2
2017-01-14,92,2
2017-01-15,73,2
2017-01-16,63,2
2017-01-17,74,2
2017-01-18,65,2
2017-01-19,85,2
2017-01-20,87,2
2017-01-21,82,2
2017-01-22,99,2
2017-01-23,72,2
2017-01-24,75,2
2017-01-25,73,2
2017-01-26,75,2
2017-01-27,83,2
2017-01-28,83,2
2017-01-29,86,2
2017-01-30,62,2
2017-01-31,77,2
2017-02-01,94,2
2017-02-02,90,2
2017-02-03,88,2
2017-02-04,116,2
2017-02-05,118,2
2017-02-06,80,2
2017-02-07,78,2
2017-02-08,80,2
2017-02-09,77,2
2017-02-10,85,2
2017-02-11,112,2
2017-02-12,105,2
2017-02-13,68,2
2017-02-14,80,2
2017-02-15,103,2
2017-02-16,87,2
2017-02-17,92,2
2017-02-18,86,2
2017-02-19,102,2
2017-02-20,63,2
2017-02-21,105,2
2017-02-22,76,2
2017-02-23,88,2
2017-02-24,108,2
2017-02-25,97,2
2017-02-26,86,2
2017-02-27,73,2
2017-02-28,93,2
2017-03-01,102,2
2017-03-02,112,2
2017-03-03,114,2
2017-03-04,137,2
2017-03-05,107,2
2017-03-06,86,2
2017-03-07,112,2
2017-03-08,99,2
2017-03-09,119,2
2017-03-10,129,2
2017-03-11,125,2
2017-03-12,132,2
2017-03-13,83,2
2017-03-14,111,2
2017-03-15,100,2
2017-03-16,110,2
2017-03-17,124,2
2017-03-18,125,2
2017-03-19,136,2
2017-03-20,89,2
2017-03-21,98,2
2017-03-22,120,2
2017-03-23,109,2
2017-03-24,116,2
2017-03-25,151,2
2017-03-26,134,2
2017-03-27,89,2
2017-03-28,96,2
2017-03-29,116,2
2017-03-30,108,2
2017-03-31,99,2
2017-04-01,137,2
2017-04-02,174,2
2017-04-03,88,2
2017-04-04,107,2
2017-04-05,114,2
2017-04-06,128,2
2017-04-07,150,2
2017-04-08,130,2
2017-04-09,141,2
2017-04-10,96,2
2017-04-11,105,2
2017-04-12,136,2
2017-04-13,120,2
2017-04-14,148,2
2017-04-15,136,2
2017-04-16,178,2
2017-04-17,79,2
2017-04-18,137,2
2017-04-19,115,2
2017-04-20,124,2
2017-04-21,141,2
2017-04-22,135,2
2017-04-23,152,2
2017-04-24,104,2
2017-04-25,119,2
2017-04-26,111,2
2017-04-27,121,2
2017-04-28,147,2
2017-04-29,154,2
2017-04-30,156,2
2017-05-01,124,2
2017-05-02,121,2
2017-05-03,148,2
2017-05-04,138,2
2017-05-05,136,2
2017-05-06,149,2
2017-05-07,160,2
2017-05-08,125,2
2017-05-09,130,2
2017-05-10,132,2
2017-05-11,127,2
2017-05-12,158,2
2017-05-13,162,2
2017-05-14,166,2
2017-05-15,98,2
2017-05-16,124,2
2017-05-17,115,2
2017-05-18,145,2
2017-05-19,157,2
2017-05-20,161,2
2017-05-21,179,2
2017-05-22,102,2
2017-05-23,135,2
2017-05-24,126,2
2017-05-25,122,2
2017-05-26,128,2
2017-05-27,151,2
2017-05-28,169,2
2017-05-29,91,2
2017-05-30,122,2
2017-05-31,125,2
2017-06-01,147,2
2017-06-02,158,2
2017-06-03,167,2
2017-06-04,190,2
2017-06-05,123,2
2017-06-06,124,2
2017-06-07,129,2
2017-06-08,155,2
2017-06-09,167,2
2017-06-10,168,2
2017-06-11,180,2
2017-06-12,115,2
2017-06-13,132,2
2017-06-14,137,2
2017-06-15,146,2
2017-06-16,173,2
2017-06-17,171,2
2017-06-18,138,2
2017-06-19,122,2
2017-06-20,133,2
2017-06-21,118,2
2017-06-22,138,2
2017-06-23,167,2
2017-06-24,166,2
2017-06-25,158,2
2017-06-26,107,2
2017-06-27,115,2
2017-06-28,116,2
2017-06-29,156,2
2017-06-30,176,2
2017-07-01,168,2
2017-07-02,172,2
2017-07-03,129,2
2017-07-04,157,2
2017-07-05,152,2
2017-07-06,142,2
2017-07-07,182,2
2017-07-08,191,2
2017-07-09,210,2
2017-07-10,127,2
2017-07-11,145,2
2017-07-12,153,2
2017-07-13,162,2
2017-07-14,177,2
2017-07-15,178,2
2017-07-16,164,2
2017-07-17,110,2
2017-07-18,155,2
2017-07-19,145,2
2017-07-20,146,2
2017-07-21,158,2
2017-07-22,174,2
2017-07-23,184,2
2017-07-24,123,2
2017-07-25,169,2
2017-07-26,142,2
2017-07-27,161,2
2017-07-28,155,2
2017-07-29,166,2
2017-07-30,191,2
2017-07-31,115,2
2017-08-01,138,2
2017-08-02,147,2
2017-08-03,134,2
2017-08-04,152,2
2017-08-05,170,2
2017-08-06,155,2
2017-08-07,99,2
2017-08-08,127,2
2017-08-09,115,2
2017-08-10,155,2
2017-08-11,143,2
2017-08-12,140,2
2017-08-13,174,2
2017-08-14,103,2
2017-08-15,99,2
2017-08-16,118,2
2017-08-17,122,2
2017-08-18,152,2
2017-08-19,152,2
2017-08-20,174,2
2017-08-21,98,2
2017-08-22,138,2
2017-08-23,131,2
2017-08-24,128,2
2017-08-25,133,2
2017-08-26,169,2
2017-08-27,174,2
2017-08-28,113,2
2017-08-29,121,2
2017-08-30,123,2
2017-08-31,141,2
2017-09-01,132,2
2017-09-02,132,2
2017-09-03,168,2
2017-09-04,113,2
2017-09-05,115,2
2017-09-06,125,2
2017-09-07,123,2
2017-09-08,149,2
2017-09-09,134,2
2017-09-10,183,2
2017-09-11,109,2
2017-09-12,109,2
2017-09-13,116,2
2017-09-14,140,2
2017-09-15,142,2
2017-09-16,153,2
2017-09-17,163,2
2017-09-18,99,2
2017-09-19,114,2
2017-09-20,105,2
2017-09-21,124,2
2017-09-22,123,2
2017-09-23,147,2
2017-09-24,148,2
2017-09-25,110,2
2017-09-26,127,2
2017-09-27,123,2
2017-09-28,128,2
2017-09-29,141,2
2017-09-30,127,2
2017-10-01,157,2
2017-10-02,99,2
2017-10-03,84,2
2017-10-04,101,2
2017-10-05,123,2
2017-10-06,103,2
2017-10-07,117,2
2017-10-08,142,2
2017-10-09,86,2
2017-10-10,110,2
2017-10-11,113,2
2017-10-12,124,2
2017-10-13,129,2
2017-10-14,120,2
2017-10-15,134,2
2017-10-16,102,2
2017-10-17,98,2
2017-10-18,114,2
2017-10-19,113,2
2017-10-20,131,2
2017-10-21,131,2
2017-10-22,152,2
2017-10-23,95,2
2017-10-24,95,2
2017-10-25,126,2
2017-10-26,110,2
2017-10-27,122,2
2017-10-28,129,2
2017-10-29,163,2
2017-10-30,100,2
2017-10-31,123,2
2017-11-01,125,2
2017-11-02,122,2
2017-11-03,105,2
2017-11-04,148,2
2017-11-05,168,2
2017-11-06,104,2
2017-11-07,123,2
2017-11-08,119,2
2017-11-09,123,2
2017-11-10,130,2
2017-11-11,141,2
2017-11-12,142,2
2017-11-13,76,2
2017-11-14,126,2
2017-11-15,119,2
2017-11-16,115,2
2017-11-17,122,2
2017-11-18,130,2
2017-11-19,143,2
2017-11-20,101,2
2017-11-21,112,2
2017-11-22,111,2
2017-11-23,146,2
2017-11-24,130,2
2017-11-25,147,2
2017-11-26,147,2
2017-11-27,95,2
2017-11-28,130,2
2017-11-29,118,2
2017-11-30,119,2
2017-12-01,95,2
2017-12-02,96,2
2017-12-03,121,2
2017-12-04,66,2
2017-12-05,100,2
2017-12-06,88,2
2017-12-07,96,2
2017-12-08,94,2
2017-12-09,93,2
2017-12-10,109,2
2017-12-11,72,2
2017-12-12,83,2
2017-12-13,77,2
2017-12-14,67,2
2017-12-15,107,2
2017-12-16,119,2
2017-12-17,97,2
2017-12-18,65,2
2017-12-19,91,2
2017-12-20,87,2
2017-12-21,77,2
2017-12-22,93,2
2017-12-23,103,2
2017-12-24,111,2
2017-12-25,79,2
2017-12-26,90,2
2017-12-27,69,2
2017-12-28,94,2
2017-12-29,107,2
2017-12-30,103,2
2017-12-31,110,2
2013-01-01,9,3
2013-01-02,22,3
2013-01-03,14,3
2013-01-04,17,3
2013-01-05,32,3
2013-01-06,19,3
2013-01-07,15,3
2013-01-08,14,3
2013-01-09,15,3
2013-01-10,23,3
2013-01-11,17,3
2013-01-12,14,3
2013-01-13,17,3
2013-01-14,21,3
2013-01-15,14,3
2013-01-16,12,3
2013-01-17,12,3
2013-01-18,22,3
2013-01-19,13,3
2013-01-20,24,3
2013-01-21,15,3
2013-01-22,22,3
2013-01-23,15,3
2013-01-24,22,3
2013-01-25,16,3
2013-01-26,24,3
2013-01-27,21,3
2013-01-28,12,3
2013-01-29,20,3
2013-01-30,18,3
2013-01-31,20,3
2013-02-01,19,3
2013-02-02,25,3
2013-02-03,22,3
2013-02-04,19,3
2013-02-05,21,3
2013-02-06,16,3
2013-02-07,20,3
2013-02-08,21,3
2013-02-09,20,3
2013-02-10,22,3
2013-02-11,21,3
2013-02-12,17,3
2013-02-13,15,3
2013-02-14,13,3
2013-02-15,30,3
2013-02-16,17,3
2013-02-17,27,3
2013-02-18,20,3
2013-02-19,10,3
2013-02-20,20,3
2013-02-21,21,3
2013-02-22,22,3
2013-02-23,28,3
2013-02-24,20,3
2013-02-25,14,3
2013-02-26,22,3
2013-02-27,17,3
2013-02-28,28,3
2013-03-01,28,3
2013-03-02,20,3
2013-03-03,34,3
2013-03-04,19,3
2013-03-05,28,3
2013-03-06,24,3
2013-03-07,25,3
2013-03-08,21,3
2013-03-09,25,3
2013-03-10,36,3
2013-03-11,21,3
2013-03-12,21,3
2013-03-13,24,3
2013-03-14,25,3
2013-03-15,31,3
2013-03-16,37,3
2013-03-17,25,3
2013-03-18,17,3
2013-03-19,32,3
2013-03-20,25,3
2013-03-21,26,3
2013-03-22,30,3
2013-03-23,28,3
2013-03-24,24,3
2013-03-25,17,3
2013-03-26,12,3
2013-03-27,22,3
2013-03-28,22,3
2013-03-29,21,3
2013-03-30,33,3
2013-03-31,33,3
2013-04-01,33,3
2013-04-02,24,3
2013-04-03,27,3
2013-04-04,30,3
2013-04-05,18,3
2013-04-06,27,3
2013-04-07,37,3
2013-04-08,27,3
2013-04-09,25,3
2013-04-10,32,3
2013-04-11,25,3
2013-04-12,25,3
2013-04-13,23,3
2013-04-14,36,3
2013-04-15,27,3
2013-04-16,23,3
2013-04-17,28,3
2013-04-18,29,3
2013-04-19,31,3
2013-04-20,34,3
2013-04-21,25,3
2013-04-22,20,3
2013-04-23,31,3
2013-04-24,32,3
2013-04-25,34,3
2013-04-26,22,3
2013-04-27,35,3
2013-04-28,34,3
2013-04-29,22,3
2013-04-30,32,3
2013-05-01,22,3
2013-05-02,30,3
2013-05-03,33,3
2013-05-04,35,3
2013-05-05,34,3
2013-05-06,26,3
2013-05-07,17,3
2013-05-08,29,3
2013-05-09,40,3
2013-05-10,26,3
2013-05-11,29,3
2013-05-12,32,3
2013-05-13,20,3
2013-05-14,44,3
2013-05-15,34,3
2013-05-16,28,3
2013-05-17,33,3
2013-05-18,26,3
2013-05-19,34,3
2013-05-20,15,3
2013-05-21,32,3
2013-05-22,29,3
2013-05-23,28,3
2013-05-24,45,3
2013-05-25,27,3
2013-05-26,47,3
2013-05-27,31,3
2013-05-28,19,3
2013-05-29,26,3
2013-05-30,30,3
2013-05-31,29,3
2013-06-01,38,3
2013-06-02,37,3
2013-06-03,26,3
2013-06-04,26,3
2013-06-05,29,3
2013-06-06,31,3
2013-06-07,34,3
2013-06-08,26,3
2013-06-09,41,3
2013-06-10,39,3
2013-06-11,41,3
2013-06-12,31,3
2013-06-13,43,3
2013-06-14,25,3
2013-06-15,38,3
2013-06-16,32,3
2013-06-17,28,3
2013-06-18,35,3
2013-06-19,33,3
2013-06-20,39,3
2013-06-21,37,3
2013-06-22,44,3
2013-06-23,40,3
2013-06-24,21,3
2013-06-25,25,3
2013-06-26,34,3
2013-06-27,28,3
2013-06-28,34,3
2013-06-29,31,3
2013-06-30,43,3
2013-07-01,18,3
2013-07-02,38,3
2013-07-03,41,3
2013-07-04,42,3
2013-07-05,36,3
2013-07-06,37,3
2013-07-07,49,3
2013-07-08,35,3
2013-07-09,29,3
2013-07-10,32,3
2013-07-11,39,3
2013-07-12,34,3
2013-07-13,32,3
2013-07-14,49,3
2013-07-15,29,3
2013-07-16,29,3
2013-07-17,29,3
2013-07-18,31,3
2013-07-19,26,3
2013-07-20,35,3
2013-07-21,53,3
2013-07-22,18,3
2013-07-23,40,3
2013-07-24,33,3
2013-07-25,35,3
2013-07-26,27,3
2013-07-27,30,3
2013-07-28,53,3
2013-07-29,23,3
2013-07-30,35,3
2013-07-31,40,3
2013-08-01,31,3
2013-08-02,26,3
2013-08-03,37,3
2013-08-04,35,3
2013-08-05,23,3
2013-08-06,19,3
2013-08-07,26,3
2013-08-08,26,3
2013-08-09,39,3
2013-08-10,26,3
2013-08-11,38,3
2013-08-12,33,3
2013-08-13,27,3
2013-08-14,19,3
2013-08-15,30,3
2013-08-16,38,3
2013-08-17,43,3
2013-08-18,29,3
2013-08-19,24,3
2013-08-20,27,3
2013-08-21,30,3
2013-08-22,35,3
2013-08-23,26,3
2013-08-24,36,3
2013-08-25,38,3
2013-08-26,25,3
2013-08-27,32,3
2013-08-28,30,3
2013-08-29,29,3
2013-08-30,27,3
2013-08-31,37,3
2013-09-01,43,3
2013-09-02,36,3
2013-09-03,29,3
2013-09-04,34,3
2013-09-05,20,3
2013-09-06,26,3
2013-09-07,29,3
2013-09-08,36,3
2013-09-09,22,3
2013-09-10,25,3
2013-09-11,23,3
2013-09-12,25,3
2013-09-13,31,3
2013-09-14,35,3
2013-09-15,35,3
2013-09-16,25,3
2013-09-17,24,3
2013-09-18,33,3
2013-09-19,33,3
2013-09-20,22,3
2013-09-21,24,3
2013-09-22,42,3
2013-09-23,28,3
2013-09-24,21,3
2013-09-25,32,3
2013-09-26,32,3
2013-09-27,35,3
2013-09-28,36,3
2013-09-29,27,3
2013-09-30,26,3
2013-10-01,26,3
2013-10-02,29,3
2013-10-03,26,3
2013-10-04,20,3
2013-10-05,22,3
2013-10-06,36,3
2013-10-07,21,3
2013-10-08,20,3
2013-10-09,25,3
2013-10-10,28,3
2013-10-11,25,3
2013-10-12,28,3
2013-10-13,29,3
2013-10-14,23,3
2013-10-15,25,3
2013-10-16,25,3
2013-10-17,30,3
2013-10-18,38,3
2013-10-19,22,3
2013-10-20,29,3
2013-10-21,24,3
2013-10-22,28,3
2013-10-23,33,3
2013-10-24,21,3
2013-10-25,23,3
2013-10-26,28,3
2013-10-27,26,3
2013-10-28,26,3
2013-10-29,14,3
2013-10-30,31,3
2013-10-31,28,3
2013-11-01,32,3
2013-11-02,39,3
2013-11-03,28,3
2013-11-04,21,3
2013-11-05,30,3
2013-11-06,22,3
2013-11-07,31,3
2013-11-08,34,3
2013-11-09,33,3
2013-11-10,48,3
2013-11-11,21,3
2013-11-12,42,3
2013-11-13,24,3
2013-11-14,27,3
2013-11-15,29,3
2013-11-16,29,3
2013-11-17,28,3
2013-11-18,34,3
2013-11-19,24,3
2013-11-20,32,3
2013-11-21,25,3
2013-11-22,31,3
2013-11-23,26,3
2013-11-24,41,3
2013-11-25,23,3
2013-11-26,24,3
2013-11-27,37,3
2013-11-28,32,3
2013-11-29,31,3
2013-11-30,40,3
2013-12-01,20,3
2013-12-02,12,3
2013-12-03,22,3
2013-12-04,22,3
2013-12-05,10,3
2013-12-06,25,3
2013-12-07,26,3
2013-12-08,25,3
2013-12-09,14,3
2013-12-10,17,3
2013-12-11,17,3
2013-12-12,21,3
2013-12-13,23,3
2013-12-14,28,3
2013-12-15,26,3
2013-12-16,19,3
2013-12-17,24,3
2013-12-18,18,3
2013-12-19,24,3
2013-12-20,20,3
2013-12-21,25,3
2013-12-22,27,3
2013-12-23,15,3
2013-12-24,23,3
2013-12-25,21,3
2013-12-26,20,3
2013-12-27,29,3
2013-12-28,23,3
2013-12-29,18,3
2013-12-30,23,3
2013-12-31,13,3
2014-01-01,17,3
2014-01-02,27,3
2014-01-03,24,3
2014-01-04,20,3
2014-01-05,25,3
2014-01-06,18,3
2014-01-07,30,3
2014-01-08,21,3
2014-01-09,27,3
2014-01-10,24,3
2014-01-11,31,3
2014-01-12,31,3
2014-01-13,24,3
2014-01-14,21,3
